,0.00,-49.00,-1708.00
,0.00,-44.00,-759.00
4,0.00,-35.00,-759.00
10,0.00,-5.00,-2848.00
18,0.00,56.00,-5601.00
25,0.00,58.00,664.00
32,0.00,74.00,-1139.00
40,0.00,42.00,2088.00
47,0.00,62.00,-2088.00
54,0.00,115.00,-3417.00
62,0.00,119.00,-189.00
69,0.00,122.00,-569.00
76,0.00,108.00,1044.00
84,0.00,134.00,-2278.00
91,0.00,157.00,-1803.00
98,0.00,169.00,-474.00
106,0.00,157.00,1234.00
113,0.00,163.00,-759.00
120,0.00,203.00,-3702.00
128,0.00,217.00,-1044.00
135,0.00,213.00,-189.00
142,0.00,204.00,949.00
150,0.00,197.00,0.00
157,0.00,242.00,-3607.00
164,0.00,246.00,-189.00
172,0.00,249.00,-284.00
179,0.00,245.00,0.00
186,0.00,257.00,-1614.00
194,0.00,278.00,-1898.00
201,0.00,284.00,-854.00
208,0.00,280.00,569.00
216,0.00,270.00,189.00
223,0.00,288.00,-1803.00
230,0.00,312.00,-1993.00
238,0.00,305.00,569.00
245,0.00,302.00,379.00
252,0.00,290.00,854.00
259,0.00,316.00,-1898.00
267,0.00,312.00,1044.00
274,0.00,311.00,284.00
281,0.00,295.00,1044.00
289,0.00,307.00,-1424.00
296,0.00,320.00,-759.00
303,0.00,310.00,1993.00
311,0.00,302.00,854.00
318,0.00,305.00,0.00
325,0.00,304.00,189.00
333,0.00,310.00,-284.00
340,0.00,304.00,949.00
347,0.00,288.00,1614.00
355,0.00,291.00,-664.00
362,0.00,291.00,189.00
369,0.00,287.00,-189.00
377,0.00,289.00,379.00
384,0.00,272.00,1234.00
391,0.00,274.00,94.00
399,0.00,269.00,94.00
406,0.00,259.00,949.00
413,0.00,248.00,1329.00
421,0.00,239.00,379.00
428,0.00,240.00,0.00
435,0.00,240.00,-284.00
443,0.00,234.00,664.00
450,0.00,212.00,1234.00
457,0.00,204.00,474.00
465,0.00,202.00,-94.00
472,0.00,193.00,854.00
479,0.00,187.00,569.00
487,0.00,166.00,1519.00
494,0.00,162.00,474.00
501,0.00,155.00,94.00
509,0.00,150.00,94.00
516,0.00,129.00,1708.00
523,0.00,110.00,1519.00
531,0.00,108.00,94.00
538,0.00,103.00,379.00
545,0.00,91.00,1139.00
553,0.00,70.00,1424.00
560,0.00,53.00,854.00
567,0.00,52.00,759.00
575,0.00,43.00,569.00
582,0.00,19.00,1614.00
589,0.00,6.00,949.00
597,0.00,-7.00,1139.00
604,0.00,-8.00,-189.00
611,0.00,-14.00,949.00
619,0.00,-37.00,1803.00
626,0.00,-47.00,949.00
633,0.00,-62.00,759.00
641,0.00,-54.00,-759.00
648,0.00,-71.00,1139.00
655,0.00,-88.00,1519.00
663,0.00,-94.00,189.00
670,0.00,-112.00,1614.00
677,0.00,-111.00,-189.00
685,0.00,-125.00,664.00
692,0.00,-135.00,474.00
699,0.00,-147.00,1234.00
707,0.00,-159.00,854.00
714,0.00,-165.00,379.00
721,0.00,-176.00,759.00
729,0.00,-185.00,284.00
736,0.00,-196.00,664.00
743,0.00,-202.00,379.00
751,0.00,-199.00,-379.00
758,0.00,-221.00,1329.00
765,0.00,-223.00,189.00
773,0.00,-229.00,284.00
780,0.00,-234.00,379.00
787,0.00,-233.00,284.00
795,0.00,-246.00,1139.00
802,0.00,-255.00,474.00
809,0.00,-254.00,-759.00
817,0.00,-249.00,-474.00
824,0.00,-268.00,1898.00
831,0.00,-260.00,-664.00
839,0.00,-271.00,949.00
846,0.00,-268.00,-189.00
853,0.00,-270.00,284.00
861,0.00,-270.00,-189.00
868,0.00,-270.00,-284.00
875,0.00,-287.00,1234.00
883,0.00,-277.00,-854.00
890,0.00,-279.00,854.00
897,0.00,-283.00,189.00
