-2,0.00,367.00,94.00
-2,0.00,402.00,-2753.00
-2,0.00,455.00,-5696.00
-2,0.00,475.00,-759.00
-2,0.00,486.00,-854.00
-2,0.00,492.00,-284.00
-2,0.00,528.00,-3228.00
-2,0.00,560.00,-2563.00
24,0.00,593.00,-2373.00
31,0.00,605.00,-379.00
38,0.00,550.00,4462.00
46,0.00,510.00,3417.00
53,0.00,522.00,-1329.00
60,0.00,545.00,-1898.00
68,0.00,533.00,854.00
75,0.00,480.00,4177.00
82,0.00,458.00,1614.00
90,0.00,477.00,-1519.00
97,0.00,483.00,-664.00
104,0.00,447.00,2943.00
112,0.00,394.00,4462.00
119,0.00,384.00,379.00
126,0.00,411.00,-2753.00
134,0.00,390.00,1993.00
141,0.00,350.00,3892.00
148,0.00,298.00,4462.00
156,0.00,304.00,-664.00
163,0.00,308.00,-664.00
170,0.00,291.00,2183.00
178,0.00,240.00,4177.00
185,0.00,207.00,1803.00
192,0.00,200.00,759.00
200,0.00,202.00,-94.00
207,0.00,178.00,2373.00
214,0.00,132.00,3417.00
222,0.00,99.00,2373.00
229,0.00,99.00,-569.00
236,0.00,105.00,-284.00
244,0.00,62.00,4272.00
251,0.00,10.00,3892.00
258,0.00,-7.00,1044.00
265,0.00,-18.00,1139.00
273,0.00,-13.00,-664.00
280,0.00,-64.00,4272.00
287,0.00,-112.00,3702.00
295,0.00,-126.00,1234.00
302,0.00,-118.00,-854.00
309,0.00,-146.00,2278.00
317,0.00,-197.00,3987.00
324,0.00,-227.00,1803.00
331,0.00,-231.00,94.00
339,0.00,-229.00,189.00
346,0.00,-272.00,3133.00
353,0.00,-303.00,2088.00
361,0.00,-329.00,2183.00
368,0.00,-326.00,-189.00
375,0.00,-323.00,-284.00
383,0.00,-361.00,3417.00
390,0.00,-388.00,1803.00
397,0.00,-401.00,379.00
405,0.00,-406.00,379.00
412,0.00,-411.00,474.00
419,0.00,-446.00,2753.00
427,0.00,-465.00,1614.00
434,0.00,-476.00,759.00
441,0.00,-473.00,-379.00
449,0.00,-490.00,1708.00
456,0.00,-511.00,1803.00
463,0.00,-531.00,1614.00
471,0.00,-517.00,-1424.00
478,0.00,-522.00,854.00
485,0.00,-546.00,1898.00
493,0.00,-561.00,949.00
500,0.00,-568.00,379.00
507,0.00,-550.00,-1424.00
515,0.00,-564.00,664.00
522,0.00,-573.00,1139.00
529,0.00,-592.00,1519.00
537,0.00,-578.00,-1234.00
544,0.00,-570.00,-759.00
551,0.00,-576.00,664.00
559,0.00,-582.00,189.00
566,0.00,-586.00,379.00
573,0.00,-570.00,-1519.00
581,0.00,-571.00,284.00
588,0.00,-569.00,-284.00
595,0.00,-577.00,664.00
603,0.00,-553.00,-1993.00
610,0.00,-540.00,-1044.00
617,0.00,-542.00,-379.00
625,0.00,-545.00,-94.00
632,0.00,-531.00,-1044.00
639,0.00,-511.00,-1993.00
647,0.00,-498.00,-854.00
654,0.00,-504.00,379.00
661,0.00,-492.00,-1329.00
669,0.00,-468.00,-2183.00
676,0.00,-450.00,-1519.00
683,0.00,-420.00,-2088.00
691,0.00,-421.00,-474.00
698,0.00,-412.00,-1519.00
705,0.00,-389.00,-1898.00
713,0.00,-363.00,-1614.00
720,0.00,-351.00,-949.00
727,0.00,-343.00,-949.00
735,0.00,-325.00,-1329.00
742,0.00,-300.00,-2373.00
749,0.00,-270.00,-1993.00
757,0.00,-263.00,-284.00
764,0.00,-258.00,-474.00
771,0.00,-223.00,-3892.00
779,0.00,-192.00,-2373.00
786,0.00,-167.00,-1614.00
793,0.00,-153.00,-1329.00
801,0.00,-129.00,-2183.00
808,0.00,-106.00,-1708.00
815,0.00,-66.00,-4082.00
823,0.00,-55.00,-759.00
830,0.00,-51.00,-474.00
837,0.00,-29.00,-1898.00
845,0.00,0.00,-2373.00
852,0.00,28.00,-1993.00
859,0.00,54.00,-2088.00
867,0.00,60.00,-379.00
874,0.00,91.00,-2753.00
881,0.00,113.00,-1803.00
889,0.00,146.00,-2658.00
896,0.00,148.00,-284.00
903,0.00,164.00,-1234.00
911,0.00,187.00,-2373.00
918,0.00,216.00,-2563.00
925,0.00,234.00,-1519.00
933,0.00,246.00,-949.00
940,0.00,257.00,-1044.00
947,0.00,292.00,-3323.00
955,0.00,317.00,-1424.00
962,0.00,317.00,189.00
969,0.00,343.00,-2278.00
977,0.00,351.00,-474.00
984,0.00,379.00,-2753.00
991,0.00,382.00,379.00
999,0.00,402.00,-2468.00
1006,0.00,409.00,-664.00
1013,0.00,414.00,-94.00
1021,0.00,439.00,-2468.00
1028,0.00,453.00,-854.00
1035,0.00,457.00,-284.00
1043,0.00,463.00,-569.00
1050,0.00,493.00,-2373.00
1057,0.00,501.00,-379.00
1065,0.00,505.00,-569.00
1072,0.00,503.00,474.00
1079,0.00,501.00,-379.00
1087,0.00,526.00,-1519.00
1094,0.00,530.00,-664.00
1101,0.00,533.00,284.00
1109,0.00,529.00,474.00
1116,0.00,528.00,-189.00
1123,0.00,545.00,-569.00
1131,0.00,532.00,854.00
1138,0.00,541.00,-1519.00
1145,0.00,545.00,-94.00
1174,0.00,540.00,284.00
1181,0.00,532.00,189.00
1188,0.00,533.00,-474.00
1196,0.00,533.00,379.00
1203,0.00,522.00,759.00
1210,0.00,515.00,569.00
1218,0.00,519.00,-379.00
1225,0.00,508.00,569.00
1232,0.00,487.00,1614.00
1240,0.00,489.00,-379.00
1247,0.00,481.00,759.00
1254,0.00,477.00,94.00
1262,0.00,457.00,1993.00
1269,0.00,439.00,1519.00
1276,0.00,430.00,0.00
1284,0.00,428.00,284.00
1291,0.00,407.00,1424.00
1298,0.00,389.00,1614.00
1306,0.00,379.00,379.00
1313,0.00,354.00,1993.00
1320,0.00,357.00,-474.00
1328,0.00,329.00,2183.00
1335,0.00,316.00,854.00
1342,0.00,303.00,949.00
1350,0.00,277.00,1803.00
