1,0.00,-216.00,-3797.00
1,0.00,-172.00,-2943.00
4,0.00,-170.00,-474.00
11,0.00,-146.00,-1614.00
18,0.00,-119.00,-2563.00
25,0.00,-87.00,-2183.00
33,0.00,-64.00,-189.00
40,0.00,-79.00,949.00
47,0.00,-79.00,569.00
55,0.00,-47.00,-3228.00
62,0.00,-25.00,-2088.00
69,0.00,-15.00,-1139.00
77,0.00,-29.00,1329.00
84,0.00,-33.00,-569.00
91,0.00,11.00,-3987.00
99,0.00,45.00,-2563.00
106,0.00,26.00,1803.00
113,0.00,34.00,-189.00
121,0.00,51.00,-1993.00
128,0.00,86.00,-3228.00
135,0.00,93.00,-664.00
143,0.00,99.00,-759.00
150,0.00,81.00,1614.00
157,0.00,118.00,-3228.00
165,0.00,137.00,-1614.00
172,0.00,141.00,-189.00
179,0.00,139.00,284.00
187,0.00,134.00,0.00
194,0.00,169.00,-2753.00
201,0.00,185.00,-949.00
209,0.00,184.00,379.00
216,0.00,189.00,-284.00
223,0.00,198.00,-1234.00
231,0.00,213.00,-1234.00
238,0.00,232.00,-1993.00
245,0.00,230.00,-189.00
252,0.00,219.00,1139.00
260,0.00,237.00,-2088.00
267,0.00,257.00,-1614.00
274,0.00,257.00,189.00
282,0.00,258.00,-189.00
289,0.00,259.00,-94.00
296,0.00,272.00,-569.00
304,0.00,274.00,0.00
311,0.00,275.00,-664.00
318,0.00,279.00,-189.00
326,0.00,283.00,-474.00
333,0.00,290.00,-94.00
340,0.00,304.00,-1139.00
348,0.00,297.00,284.00
355,0.00,299.00,-94.00
362,0.00,292.00,474.00
370,0.00,310.00,-1708.00
377,0.00,301.00,189.00
384,0.00,302.00,189.00
392,0.00,296.00,949.00
399,0.00,300.00,-664.00
406,0.00,291.00,379.00
414,0.00,296.00,-569.00
421,0.00,304.00,-379.00
428,0.00,291.00,1139.00
436,0.00,289.00,379.00
443,0.00,287.00,0.00
450,0.00,289.00,94.00
458,0.00,282.00,664.00
465,0.00,271.00,759.00
472,0.00,272.00,569.00
480,0.00,272.00,-94.00
487,0.00,257.00,1329.00
494,0.00,246.00,379.00
502,0.00,249.00,189.00
509,0.00,241.00,474.00
516,0.00,236.00,284.00
524,0.00,220.00,1519.00
531,0.00,215.00,284.00
538,0.00,210.00,284.00
546,0.00,205.00,379.00
553,0.00,192.00,759.00
560,0.00,177.00,1044.00
568,0.00,169.00,474.00
575,0.00,162.00,759.00
582,0.00,157.00,284.00
590,0.00,139.00,949.00
597,0.00,131.00,759.00
604,0.00,121.00,664.00
612,0.00,122.00,-94.00
619,0.00,106.00,1234.00
626,0.00,87.00,1329.00
634,0.00,78.00,854.00
641,0.00,74.00,664.00
648,0.00,59.00,1329.00
656,0.00,50.00,854.00
663,0.00,26.00,2183.00
670,0.00,20.00,284.00
678,0.00,22.00,-284.00
685,0.00,6.00,1234.00
692,0.00,-11.00,664.00
700,0.00,-12.00,284.00
707,0.00,-34.00,1803.00
714,0.00,-36.00,-94.00
722,0.00,-53.00,1234.00
729,0.00,-53.00,-284.00
736,0.00,-74.00,1614.00
744,0.00,-70.00,-284.00
751,0.00,-79.00,759.00
758,0.00,-95.00,1803.00
766,0.00,-115.00,1139.00
773,0.00,-127.00,1234.00
780,0.00,-125.00,-379.00
788,0.00,-129.00,-284.00
795,0.00,-142.00,759.00
802,0.00,-157.00,1519.00
810,0.00,-173.00,854.00
817,0.00,-163.00,-1329.00
824,0.00,-182.00,1708.00
832,0.00,-194.00,474.00
839,0.00,-200.00,474.00
846,0.00,-206.00,94.00
854,0.00,-204.00,-284.00
861,0.00,-222.00,569.00
