2,0.00,-550.00,2468.00
2,0.00,-603.00,4272.00
2,0.00,-646.00,4462.00
2,0.00,-670.00,1898.00
2,0.00,-691.00,1993.00
2,0.00,-727.00,2753.00
2,0.00,-780.00,4367.00
2,0.00,-792.00,1898.00
1,0.00,-808.00,854.00
-2,0.00,-823.00,854.00
-8,0.00,-846.00,2183.00
-16,0.00,-861.00,1139.00
-27,0.00,-863.00,94.00
-40,0.00,-826.00,-3228.00
-52,0.00,-805.00,-1803.00
-64,0.00,-808.00,664.00
-76,0.00,-783.00,-1898.00
-88,0.00,-741.00,-3892.00
-101,0.00,-711.00,-2753.00
-113,0.00,-710.00,94.00
-125,0.00,-696.00,-1139.00
-137,0.00,-654.00,-3797.00
-150,0.00,-609.00,-3512.00
-162,0.00,-583.00,-2468.00
-174,0.00,-578.00,-284.00
-186,0.00,-543.00,-2848.00
-198,0.00,-499.00,-4272.00
-211,0.00,-462.00,-3133.00
-223,0.00,-439.00,-1139.00
-235,0.00,-414.00,-1898.00
-247,0.00,-379.00,-3323.00
-260,0.00,-337.00,-3892.00
-272,0.00,-294.00,-3228.00
-284,0.00,-270.00,-2088.00
-296,0.00,-241.00,-2563.00
-308,0.00,-210.00,-2753.00
-321,0.00,-154.00,-4272.00
-333,0.00,-110.00,-3228.00
-345,0.00,-75.00,-2753.00
-357,0.00,-52.00,-2183.00
-370,0.00,-10.00,-3417.00
-382,0.00,40.00,-4082.00
-394,0.00,76.00,-2848.00
-406,0.00,107.00,-2373.00
-418,0.00,128.00,-2088.00
-431,0.00,174.00,-4082.00
-443,0.00,216.00,-3512.00
-455,0.00,244.00,-2373.00
-467,0.00,263.00,-1424.00
-480,0.00,298.00,-3038.00
-492,0.00,345.00,-4177.00
-504,0.00,391.00,-3512.00
-516,0.00,414.00,-1614.00
-528,0.00,432.00,-1424.00
-541,0.00,474.00,-3607.00
-553,0.00,516.00,-3228.00
-565,0.00,546.00,-2278.00
-577,0.00,562.00,-1044.00
-590,0.00,590.00,-2278.00
-602,0.00,627.00,-3133.00
-614,0.00,674.00,-3987.00
-626,0.00,692.00,-1234.00
-638,0.00,709.00,-1424.00
-651,0.00,730.00,-1708.00
-663,0.00,766.00,-2943.00
-675,0.00,796.00,-2373.00
-687,0.00,809.00,-854.00
-699,0.00,812.00,-854.00
-712,0.00,834.00,-1424.00
-724,0.00,860.00,-2848.00
-736,0.00,880.00,-1329.00
-748,0.00,884.00,-284.00
-761,0.00,886.00,-94.00
-773,0.00,915.00,-2658.00
-785,0.00,926.00,-759.00
-797,0.00,934.00,-474.00
-809,0.00,931.00,94.00
-822,0.00,929.00,94.00
-834,0.00,941.00,-759.00
-846,0.00,950.00,-759.00
-858,0.00,950.00,-284.00
-871,0.00,944.00,284.00
-883,0.00,939.00,379.00
-895,0.00,939.00,-94.00
-907,0.00,941.00,-189.00
-919,0.00,935.00,854.00
-932,0.00,925.00,569.00
-944,0.00,918.00,569.00
-956,0.00,909.00,664.00
-968,0.00,910.00,379.00
-981,0.00,890.00,1519.00
-993,0.00,869.00,1803.00
-1005,0.00,858.00,664.00
-1017,0.00,846.00,1329.00
-1029,0.00,827.00,1614.00
-1042,0.00,798.00,2183.00
-1054,0.00,777.00,2088.00
-1066,0.00,756.00,1614.00
-1078,0.00,743.00,1139.00
-1091,0.00,711.00,2943.00
-1103,0.00,681.00,2373.00
-1115,0.00,654.00,2183.00
-1127,0.00,635.00,1329.00
-1139,0.00,610.00,2373.00
-1172,0.00,574.00,3228.00
-1184,0.00,541.00,2088.00
-1196,0.00,516.00,2278.00
-1208,0.00,490.00,2088.00
-1221,0.00,456.00,2753.00
-1233,0.00,426.00,2373.00
-1245,0.00,390.00,3133.00
-1257,0.00,363.00,1993.00
-1269,0.00,334.00,2278.00
-1282,0.00,293.00,3228.00
-1294,0.00,252.00,3228.00
-1306,0.00,224.00,2468.00
-1318,0.00,202.00,1708.00
-1331,0.00,171.00,2658.00
-1343,0.00,128.00,3702.00
-1355,0.00,87.00,3417.00
-1367,0.00,57.00,2278.00
-1379,0.00,21.00,2943.00
-1392,0.00,-12.00,2563.00
-1379,0.00,-46.00,2753.00
