-6,0.00,-537.00,1614.00
-6,0.00,-528.00,-1139.00
-6,0.00,-476.00,-4367.00
-6,0.00,-434.00,-3512.00
-6,0.00,-421.00,-759.00
-6,0.00,-423.00,189.00
-6,0.00,-392.00,-2468.00
-6,0.00,-335.00,-5221.00
-4,0.00,-306.00,-2088.00
-1,0.00,-307.00,379.00
7,0.00,-317.00,1329.00
14,0.00,-300.00,-2278.00
21,0.00,-245.00,-4652.00
29,0.00,-240.00,94.00
36,0.00,-263.00,2183.00
43,0.00,-287.00,1519.00
51,0.00,-247.00,-3702.00
58,0.00,-204.00,-3512.00
65,0.00,-201.00,189.00
73,0.00,-227.00,2563.00
80,0.00,-238.00,949.00
87,0.00,-182.00,-4842.00
95,0.00,-152.00,-2088.00
102,0.00,-157.00,379.00
109,0.00,-184.00,2373.00
117,0.00,-172.00,-1803.00
124,0.00,-118.00,-4367.00
131,0.00,-93.00,-1234.00
139,0.00,-110.00,1519.00
146,0.00,-124.00,1139.00
153,0.00,-87.00,-3512.00
161,0.00,-43.00,-3038.00
168,0.00,-54.00,759.00
175,0.00,-55.00,94.00
183,0.00,-60.00,-189.00
190,0.00,-17.00,-3797.00
197,0.00,18.00,-2658.00
205,0.00,13.00,664.00
212,0.00,-6.00,1993.00
219,0.00,9.00,-1803.00
227,0.00,53.00,-3607.00
234,0.00,72.00,-1519.00
241,0.00,68.00,664.00
249,0.00,52.00,1424.00
256,0.00,87.00,-3607.00
263,0.00,122.00,-2563.00
271,0.00,122.00,189.00
278,0.00,120.00,474.00
285,0.00,120.00,-94.00
293,0.00,149.00,-2753.00
300,0.00,171.00,-1803.00
307,0.00,170.00,474.00
315,0.00,162.00,569.00
322,0.00,172.00,-569.00
329,0.00,214.00,-3133.00
337,0.00,225.00,-569.00
344,0.00,227.00,0.00
351,0.00,211.00,1234.00
359,0.00,227.00,-1614.00
366,0.00,251.00,-1803.00
373,0.00,261.00,-474.00
381,0.00,259.00,94.00
388,0.00,245.00,1139.00
395,0.00,269.00,-2088.00
403,0.00,283.00,-1139.00
410,0.00,297.00,-1234.00
417,0.00,292.00,569.00
425,0.00,285.00,284.00
432,0.00,307.00,-2183.00
439,0.00,314.00,-569.00
447,0.00,313.00,94.00
454,0.00,304.00,949.00
461,0.00,310.00,-569.00
469,0.00,325.00,-1139.00
476,0.00,326.00,-284.00
483,0.00,324.00,284.00
491,0.00,313.00,854.00
498,0.00,318.00,-474.00
505,0.00,331.00,-1044.00
513,0.00,321.00,949.00
520,0.00,316.00,569.00
527,0.00,309.00,379.00
